,Temp_Avg_C,Temp_Max_C,Temp_Min_C,Humidity_%,WindSpeed_ms,Solar_MJm2day,Rainfall_mm
2021-03-05,14.83,22.04,7.76,38.11,3.35,15.28,0.0
2021-03-06,16.3,23.03,11.31,36.11,5.93,14.34,0.03
2021-03-07,14.97,21.85,9.52,43.08,3.25,19.77,0.01
2021-03-08,14.94,21.84,7.5,47.24,1.93,22.03,0.0
2021-03-09,16.0,22.27,10.27,39.65,2.69,19.43,0.77
2021-03-10,10.42,12.95,8.48,70.45,5.8,7.68,16.94
2021-03-11,11.25,18.32,5.6,49.58,4.81,23.46,0.0
2021-03-12,11.48,20.43,4.56,35.17,3.73,23.6,0.0
2021-03-13,14.79,23.94,5.14,29.63,2.01,22.69,0.0
2021-03-14,16.74,25.04,8.08,33.01,2.07,24.15,0.0
2021-03-15,16.06,23.6,10.65,36.31,2.7,20.27,0.0
2021-03-16,16.39,23.8,9.33,40.4,1.59,22.1,0.0
2021-03-17,15.6,21.77,11.17,35.0,2.43,23.44,0.0
2021-03-18,13.96,18.98,10.51,49.29,1.72,20.11,0.92
2021-03-19,15.61,24.38,8.34,45.73,2.88,24.18,0.0
2021-03-20,13.0,18.77,8.98,48.71,3.85,20.49,0.67
2021-03-21,8.66,12.45,4.28,61.3,6.15,12.78,5.6
2021-03-22,9.58,15.71,2.41,42.93,2.22,24.8,0.0
2021-03-23,12.7,21.21,3.33,31.34,1.57,26.1,0.0
2021-03-24,14.74,23.31,6.84,29.67,1.44,26.34,0.0
2021-03-25,15.73,25.16,7.37,29.62,1.44,26.02,0.0
2021-03-26,15.42,23.72,9.09,26.93,2.14,24.23,0.0
2021-03-27,16.58,24.54,9.07,21.95,3.31,15.92,0.0
2021-03-28,15.39,23.71,8.59,30.39,2.21,12.65,0.0
2021-03-29,16.58,22.36,12.17,46.38,1.28,16.55,0.0
2021-03-30,19.85,28.67,12.54,24.45,3.23,24.44,0.0
2021-03-31,19.37,28.47,11.59,19.49,3.41,24.83,0.0
2021-04-01,21.23,30.69,12.42,21.8,4.03,25.02,0.0
2021-04-02,22.37,32.54,13.44,22.69,3.65,25.01,0.0
2021-04-03,21.71,27.77,16.05,28.19,2.38,23.38,0.0
2021-04-04,20.9,29.32,13.61,31.67,3.7,26.67,0.0
2021-04-05,19.55,27.19,12.89,36.83,4.32,26.74,0.0
2021-04-06,20.04,28.37,12.0,27.98,2.31,25.97,0.0
2021-04-07,21.94,30.05,14.18,23.39,2.46,26.08,0.0
2021-04-08,23.02,31.85,15.83,19.39,3.84,26.61,0.0
2021-04-09,21.64,30.29,14.5,23.97,4.12,21.37,0.0
2021-04-10,22.77,30.3,14.47,25.0,2.72,24.95,0.0
2021-04-11,22.52,30.68,14.26,32.16,3.32,25.15,0.0
2021-04-12,23.27,31.05,15.7,31.88,2.97,25.77,0.0
2021-04-13,24.46,32.4,16.6,25.82,3.28,26.02,0.0
2021-04-14,25.06,33.71,18.94,24.57,5.4,19.08,0.0
2021-04-15,21.69,28.72,15.62,33.74,5.04,26.71,0.0
2021-04-16,18.95,26.37,11.7,41.57,4.36,26.92,0.0
2021-04-17,18.84,25.16,11.49,33.92,2.89,28.42,0.0
2021-04-18,20.01,27.38,11.69,27.24,1.82,28.5,0.0
2021-04-19,22.16,29.87,14.26,26.22,3.67,27.61,0.0
2021-04-20,24.09,32.66,16.15,23.35,3.77,28.37,0.0
2021-04-21,25.13,34.46,16.45,17.88,3.05,28.33,0.0
2021-04-22,24.43,33.0,15.03,19.98,1.86,25.62,0.0
2021-04-23,23.7,32.12,15.64,28.61,4.68,28.11,0.0
2021-04-24,24.52,34.06,15.96,27.96,4.66,27.3,0.0
2021-04-25,25.78,33.57,19.26,20.18,3.76,26.36,0.0
2021-04-26,23.35,30.89,15.17,21.32,4.68,27.77,0.0
2021-04-27,23.12,31.2,15.58,20.63,3.83,27.88,0.0
2021-04-28,23.02,32.19,13.41,17.84,4.19,29.95,0.0
2021-04-29,24.46,33.25,14.44,21.1,5.32,26.77,0.0
2021-04-30,22.59,27.06,18.89,49.55,5.18,11.95,0.41
2021-05-01,21.78,28.27,13.5,32.04,2.36,28.27,0.0
2021-05-02,21.98,28.3,17.32,37.16,2.93,22.16,0.13
2021-05-03,23.99,31.95,15.22,45.97,3.66,24.35,0.03
2021-05-04,25.65,32.79,19.4,25.7,2.86,25.38,0.0
2021-05-05,23.08,28.58,18.4,54.35,3.72,17.5,1.29
2021-05-06,23.05,30.66,16.08,52.03,2.52,27.96,0.0
2021-05-07,23.29,31.48,15.71,29.8,2.65,30.13,0.0
2021-05-08,23.64,31.7,14.55,21.11,3.03,29.93,0.0
2021-05-09,26.99,35.37,18.32,19.57,2.73,29.09,0.0
2021-05-10,27.0,36.53,17.17,14.46,3.61,30.35,0.0
2021-05-11,24.57,32.39,17.01,29.9,4.31,29.37,0.0
2021-05-12,25.64,33.62,17.84,22.18,3.56,29.84,0.0
2021-05-13,26.53,34.49,17.95,22.25,2.48,29.34,0.0
2021-05-14,28.18,35.91,19.3,18.43,2.5,25.95,0.0
2021-05-15,29.42,37.81,22.69,18.46,3.55,27.3,0.0
2021-05-16,29.39,38.36,22.0,18.17,3.76,25.71,0.0
2021-05-17,31.4,39.9,24.48,13.61,2.48,18.39,0.0
2021-05-18,29.76,38.72,20.38,18.32,2.83,30.15,0.0
2021-05-19,30.93,39.1,24.04,15.29,3.16,30.5,0.0
2021-05-20,30.41,39.05,20.99,16.24,2.18,30.45,0.0
2021-05-21,30.61,38.67,22.52,20.68,3.94,30.21,0.0
2021-05-22,30.83,39.59,21.65,18.58,3.01,30.02,0.0
2021-05-23,31.85,40.25,24.0,15.37,4.6,24.25,0.0
2021-05-24,27.76,36.02,19.66,22.44,4.12,28.55,0.0
2021-05-25,31.63,40.1,22.82,20.66,3.0,25.4,0.1
2021-05-26,29.39,34.63,23.91,28.79,4.26,19.8,0.01
2021-05-27,28.82,36.07,21.76,31.87,3.46,29.27,0.01
2021-05-28,29.44,38.86,18.87,13.02,3.28,29.51,0.0
2021-05-29,33.28,41.94,25.09,14.8,3.05,27.44,0.0
2021-05-30,33.06,40.0,25.01,20.03,2.13,25.5,0.0
2021-05-31,32.13,38.71,25.71,26.42,3.01,22.86,0.0
2021-06-01,32.05,38.86,26.23,27.75,3.06,16.08,0.17
2021-06-02,32.93,39.62,26.68,18.49,3.07,15.58,0.1
2021-06-03,33.53,40.43,25.98,18.04,1.59,28.86,0.0
2021-06-04,32.03,38.08,26.26,25.35,2.66,22.69,0.05
2021-06-05,31.6,36.98,26.31,25.29,2.67,16.69,0.0
2021-06-06,29.48,40.03,23.43,27.18,4.0,24.97,0.04
2021-06-07,30.48,39.14,22.43,26.89,3.56,24.56,0.0
2021-06-08,30.09,37.9,24.87,37.91,3.77,21.2,0.01
2021-06-09,31.53,39.36,23.56,37.03,1.61,28.09,0.01
2021-06-10,32.77,40.81,25.56,28.51,2.82,27.14,2.24
2021-06-11,32.04,39.9,24.83,32.22,2.46,27.31,0.07
2021-06-12,26.75,31.37,23.62,50.06,3.71,20.93,0.77
2021-06-13,31.71,40.15,23.63,28.64,3.7,29.57,0.0
2021-06-14,33.94,42.89,24.85,16.05,3.22,29.13,0.0
2021-06-15,34.16,42.97,24.97,12.26,3.0,30.73,0.0
2021-06-16,33.74,41.4,27.26,20.88,4.95,24.47,0.04
2021-06-17,32.11,40.13,25.25,22.5,4.23,23.3,0.0
2021-06-18,33.37,41.4,26.04,13.29,3.87,24.59,0.0
2021-06-19,32.96,41.17,25.99,14.37,4.37,20.2,0.0
2021-06-20,31.64,40.02,24.13,11.53,3.91,20.31,0.0
2021-06-21,30.9,40.24,21.07,11.97,4.49,30.7,0.0
2021-06-22,31.59,40.93,21.98,13.73,3.72,31.41,0.0
2021-06-23,32.0,41.7,21.81,13.49,3.19,30.4,0.0
2021-06-24,33.48,42.98,23.97,11.64,3.14,29.12,0.0
2021-06-25,34.81,43.61,25.66,12.41,3.55,29.56,0.0
2021-06-26,34.95,43.91,26.8,12.09,4.14,30.81,0.0
2021-06-27,34.31,43.56,24.23,19.52,2.59,31.34,0.0
2021-06-28,36.11,44.9,27.17,10.69,2.93,29.7,0.0
2021-06-29,35.05,44.4,25.97,10.84,2.8,29.03,0.0
2021-06-30,36.15,44.93,27.84,9.6,2.62,29.05,0.0
2021-07-01,37.33,45.62,28.53,8.3,1.45,30.21,0.0
2021-07-02,37.08,45.45,29.53,7.31,1.51,30.82,0.0
2021-07-03,36.35,44.95,27.71,8.7,2.85,30.42,0.0
2021-07-04,36.54,45.17,27.79,9.23,2.65,29.9,0.0
2021-07-05,36.4,44.76,27.6,7.71,1.52,29.58,0.0
2021-07-06,36.51,45.25,27.73,7.23,2.04,29.66,0.0
2021-07-07,36.91,45.26,28.82,9.59,2.18,27.18,0.0
2021-07-08,36.24,44.97,28.16,12.4,3.55,29.67,0.0
2021-07-09,35.86,43.05,28.95,9.57,6.0,30.77,0.0
2021-07-10,35.3,43.12,27.8,11.05,3.87,30.09,0.0
2021-07-11,35.19,43.53,25.83,11.01,2.57,30.6,0.0
2021-07-12,36.5,44.66,28.18,10.43,2.43,29.44,0.0
2021-07-13,36.62,44.16,28.74,13.05,2.23,27.5,0.0
2021-07-14,36.63,45.4,27.98,9.63,3.55,28.83,0.0
2021-07-15,36.71,45.5,28.26,9.21,3.17,29.3,0.0
2021-07-16,36.12,44.88,27.7,7.1,1.93,29.5,0.0
2021-07-17,37.76,45.92,27.54,7.62,1.6,29.7,0.0
2021-07-18,36.78,45.12,27.97,14.73,2.8,28.51,0.0
2021-07-19,34.74,41.73,28.54,13.03,4.54,30.05,0.0
2021-07-20,33.74,41.46,26.11,15.44,4.16,30.77,0.0
2021-07-21,33.87,41.63,25.8,15.96,3.69,30.36,0.0
2021-07-22,34.55,42.68,26.37,14.75,3.35,30.2,0.0
2021-07-23,34.72,42.88,25.94,15.06,1.88,28.7,0.0
2021-07-24,35.96,44.16,27.55,12.31,2.08,28.98,0.0
2021-07-25,35.6,43.92,27.52,13.63,2.64,28.56,0.0
2021-07-26,35.01,42.64,26.86,12.21,4.52,29.32,0.0
2021-07-27,35.06,43.48,26.21,10.64,3.35,30.01,0.0
2021-07-28,35.51,44.42,26.83,11.06,3.55,29.46,0.0
2021-07-29,35.19,43.19,27.19,10.92,3.17,29.15,0.0
2021-07-30,34.9,43.19,26.45,11.28,2.79,29.07,0.0
2021-07-31,34.21,42.72,25.6,10.34,2.21,29.4,0.0
2021-08-01,34.24,42.81,25.31,9.17,2.83,29.63,0.0
2021-08-02,35.21,44.25,27.58,7.82,2.42,29.77,0.0
2021-08-03,34.9,43.74,25.44,12.33,2.42,28.78,0.0
2021-08-04,36.22,43.78,26.85,11.22,1.49,28.57,0.0
2021-08-05,36.08,44.38,27.14,11.87,1.85,28.51,0.0
2021-08-06,36.4,45.18,27.69,8.9,2.25,28.61,0.0
2021-08-07,36.61,45.25,28.13,8.53,2.34,26.24,0.0
2021-08-08,36.04,44.65,28.97,8.54,2.66,28.19,0.0
2021-08-09,36.13,44.89,26.41,10.78,4.03,21.64,0.0
2021-08-10,36.81,44.08,30.57,15.23,3.68,24.61,0.0
2021-08-11,35.97,43.18,29.43,9.92,4.86,28.49,0.0
2021-08-12,34.93,43.05,27.14,10.63,4.9,28.27,0.0
2021-08-13,35.13,43.54,27.35,9.55,4.2,28.09,0.0
2021-08-14,35.98,43.84,26.64,7.83,2.19,28.76,0.0
2021-08-15,35.12,42.81,27.87,13.87,4.67,27.82,0.0
2021-08-16,34.19,41.52,26.75,16.01,2.98,27.39,0.0
2021-08-17,33.43,41.23,25.92,15.6,2.17,27.09,0.0
2021-08-18,33.39,40.86,24.9,13.29,2.04,27.6,0.0
2021-08-19,33.84,42.15,25.1,10.25,2.47,27.73,0.0
2021-08-20,34.12,42.78,25.97,9.84,3.36,27.21,0.0
2021-08-21,34.72,43.33,25.62,8.73,2.84,26.17,0.0
2021-08-22,35.04,43.06,28.13,9.77,4.95,25.67,0.0
2021-08-23,34.19,42.48,26.82,12.41,3.65,27.14,0.0
2021-08-24,32.59,40.16,25.26,18.44,2.92,25.79,0.0
2021-08-25,33.03,41.11,24.62,15.43,2.91,25.15,0.0
2021-08-26,33.12,41.88,24.48,13.41,2.36,26.32,0.0
2021-08-27,33.09,41.48,24.6,13.51,2.8,26.31,0.0
2021-08-28,34.0,42.09,26.18,11.89,3.55,25.08,0.0
2021-08-29,34.09,42.57,26.26,13.23,3.02,24.94,0.0
2021-08-30,33.98,42.7,26.68,10.9,2.7,25.58,0.0
2021-08-31,34.93,43.35,28.21,10.21,2.65,24.98,0.0
2021-09-01,34.14,42.8,26.33,13.79,2.69,24.66,0.0
2021-09-02,34.28,43.03,26.4,15.54,2.53,25.29,0.0
2021-09-03,34.05,42.31,25.98,14.86,2.42,23.43,0.0
2021-09-04,34.22,42.38,25.88,14.7,2.11,25.24,0.0
2021-09-05,35.33,43.16,28.99,11.79,1.87,25.64,0.0
2021-09-06,34.43,43.16,27.41,11.36,1.73,25.25,0.0
2021-09-07,33.72,41.1,27.5,15.31,1.86,23.77,0.0
2021-09-08,32.47,39.66,26.35,23.03,3.09,23.01,0.0
2021-09-09,32.48,40.57,25.01,24.23,2.64,23.98,0.0
2021-09-10,32.74,40.51,26.27,20.95,2.5,24.43,0.0
2021-09-11,31.88,40.46,24.29,17.17,2.24,25.08,0.0
2021-09-12,32.16,41.21,24.23,13.82,2.99,24.74,0.0
2021-09-13,32.1,40.93,23.85,15.12,4.41,22.77,0.0
2021-09-14,31.64,37.89,26.32,17.19,4.22,18.81,0.0
2021-09-15,32.43,40.15,26.62,18.86,2.63,19.71,0.0
2021-09-16,31.43,39.69,23.97,19.29,3.17,19.17,0.0
2021-09-17,30.72,39.11,24.04,15.76,2.76,20.08,0.0
2021-09-18,29.63,38.5,21.62,14.9,2.58,24.53,0.0
2021-09-19,30.17,38.21,22.56,19.7,2.73,18.68,0.04
2021-09-20,30.86,37.01,26.49,22.62,2.11,13.99,0.04
2021-09-21,31.62,38.52,24.63,20.4,2.21,18.62,0.01
2021-09-22,31.22,39.48,24.5,16.5,2.77,17.25,0.0
2021-09-23,30.82,40.07,23.33,14.15,2.86,22.59,0.0
2021-09-24,31.03,40.1,22.77,16.59,2.25,23.61,0.0
2021-09-25,31.89,39.39,23.78,11.8,1.5,20.57,0.0
2021-09-26,32.89,40.64,23.63,12.97,1.49,22.91,0.0
2021-09-27,32.35,40.33,23.99,16.39,1.48,22.76,0.0
2021-09-28,30.41,39.0,22.83,13.89,2.34,22.27,0.0
2021-09-29,30.3,38.57,22.78,14.07,2.07,22.45,0.0
2021-09-30,31.13,38.58,24.12,12.67,1.29,21.92,0.0
2021-10-01,30.29,39.02,22.41,14.27,1.97,21.7,0.0
2021-10-02,28.98,37.26,21.48,19.24,2.25,22.14,0.0
2021-10-03,28.59,38.4,20.95,13.15,2.52,22.43,0.0
2021-10-04,27.98,36.36,20.09,21.8,2.93,21.83,0.0
2021-10-05,27.59,36.47,19.85,18.32,1.82,21.77,0.0
2021-10-06,27.59,35.29,21.26,15.24,1.54,20.59,0.0
2021-10-07,27.79,36.05,21.12,15.49,1.61,20.73,0.0
2021-10-08,25.95,35.38,18.25,18.07,2.3,21.48,0.0
2021-10-09,24.61,33.24,17.51,22.67,3.63,21.48,0.0
2021-10-10,24.03,31.33,17.13,25.86,3.38,20.58,0.0
2021-10-11,23.35,28.76,19.76,31.42,4.0,13.68,0.09
2021-10-12,23.54,30.96,17.23,30.0,3.09,17.61,0.0
2021-10-13,25.02,34.67,17.44,19.02,2.46,19.98,0.0
2021-10-14,21.94,28.21,17.27,27.43,5.62,20.42,0.0
2021-10-15,19.28,26.8,12.8,24.87,2.77,20.85,0.0
2021-10-16,20.65,28.47,14.74,25.42,1.05,19.89,0.0
2021-10-17,22.18,30.56,15.89,19.62,1.67,17.79,0.0
2021-10-18,22.59,30.17,16.17,21.39,1.89,19.75,0.0
2021-10-19,20.43,27.37,14.3,27.85,3.31,19.68,0.0
2021-10-20,18.89,25.66,12.95,37.46,3.04,19.95,0.0
2021-10-21,18.71,26.32,11.67,34.07,2.28,19.78,0.0
2021-10-22,20.8,27.95,14.69,24.89,0.98,19.07,0.0
2021-10-23,21.41,29.34,14.44,30.59,1.78,18.84,0.0
2021-10-24,21.17,28.63,14.74,34.91,1.66,18.85,0.0
2021-10-25,21.69,28.97,15.85,31.61,2.29,16.8,0.0
2021-10-26,21.86,28.62,16.29,31.65,2.9,10.66,0.0
2021-10-27,21.25,27.54,16.75,31.57,2.72,16.18,0.0
2021-10-28,20.15,26.75,14.08,38.23,3.12,16.6,0.01
2021-10-29,20.86,27.47,15.06,40.35,2.11,18.07,0.0
2021-10-30,20.54,26.99,14.77,33.32,1.3,17.93,0.0
2021-10-31,20.99,28.63,14.23,28.08,1.11,18.12,0.0
2021-11-01,21.37,29.84,13.88,25.73,1.72,18.21,0.0
2021-11-02,21.46,30.46,14.98,24.74,2.34,18.18,0.0
2021-11-03,21.02,29.91,13.1,19.49,2.74,16.16,0.0
2021-11-04,18.11,23.75,13.3,47.41,2.82,17.23,0.0
2021-11-05,16.19,22.28,11.44,42.54,4.58,17.27,0.0
2021-11-06,12.7,18.78,7.82,34.73,3.56,18.06,0.0
2021-11-07,11.13,16.28,6.73,45.85,2.82,15.99,0.0
2021-11-08,11.27,18.54,4.63,40.33,2.09,17.16,0.0
2021-11-09,12.12,19.73,5.15,28.24,1.96,17.8,0.0
2021-11-10,13.17,22.92,5.76,24.47,2.55,17.45,0.0
2021-11-11,14.25,22.94,7.68,22.03,1.96,16.06,0.0
2021-11-12,14.86,23.42,8.75,20.33,1.84,16.38,0.0
2021-11-13,14.91,23.63,8.4,23.66,2.21,15.32,0.0
2021-11-14,15.44,22.48,10.25,24.69,2.98,13.91,0.0
2021-11-15,15.56,23.14,8.64,35.66,1.55,16.22,0.0
2021-11-16,13.7,20.49,8.56,45.89,2.33,16.52,0.0
2021-11-17,13.33,20.51,8.0,35.25,2.36,14.54,0.0
2021-11-18,13.64,20.98,7.93,41.71,3.35,15.44,0.06
2021-11-19,13.57,18.47,10.27,49.01,5.03,6.69,6.42
2021-11-20,12.2,14.9,9.58,74.62,2.24,12.15,2.35
2021-11-21,15.12,21.1,9.67,66.34,1.48,14.7,0.03
2021-11-22,16.23,21.96,12.82,54.49,1.71,12.58,0.43
2021-11-23,15.2,22.56,10.1,54.07,2.86,14.47,0.01
2021-11-24,13.32,20.17,8.83,52.07,2.37,14.0,0.0
2021-11-25,12.52,19.26,6.41,47.63,2.05,14.75,0.0
2021-11-26,13.3,20.45,9.12,45.48,2.76,13.48,0.0
2021-11-27,12.18,17.57,8.4,65.81,1.21,7.0,4.19
2021-11-28,9.4,15.66,4.95,46.63,3.68,15.53,0.0
2021-11-29,9.14,17.59,2.58,43.36,2.09,15.15,0.0
2021-11-30,10.36,18.1,5.3,65.75,2.5,15.3,0.0
2021-12-01,9.94,16.98,3.97,60.91,1.42,15.41,0.0
2021-12-02,10.66,18.8,3.71,60.21,2.69,14.99,0.1
2021-12-03,9.16,15.28,4.02,53.36,3.43,15.45,0.0
2021-12-04,8.47,15.22,2.13,39.59,1.6,15.47,0.0
2021-12-05,9.79,18.19,3.15,54.87,2.09,15.24,0.0
2021-12-06,8.81,15.98,2.85,63.41,2.5,15.21,0.0
2021-12-07,9.36,16.64,3.94,50.01,1.01,15.04,0.0
2021-12-08,9.63,18.55,2.61,47.47,1.91,15.07,0.0
2021-12-09,10.38,18.44,5.76,58.5,2.94,14.79,0.0
2021-12-10,9.58,17.58,3.42,52.66,1.88,14.74,0.0
2021-12-11,11.34,18.86,4.8,64.31,2.17,14.53,0.0
2021-12-12,10.62,17.97,6.33,69.73,3.53,14.26,0.02
2021-12-13,8.45,15.41,3.5,69.25,2.72,14.53,0.0
2021-12-14,6.11,12.21,1.95,51.96,3.42,14.49,0.0
2021-12-15,6.25,12.88,1.65,48.43,3.2,14.45,0.0
2021-12-16,7.72,14.62,3.71,52.96,4.43,11.73,0.0
2021-12-17,7.67,14.93,2.79,60.85,2.94,13.68,0.0
2021-12-18,9.06,16.36,3.15,57.02,1.96,13.71,0.0
2021-12-19,11.57,18.44,5.52,49.56,1.85,11.25,0.0
2021-12-20,12.83,21.4,6.98,60.91,2.0,13.6,0.0
2021-12-21,13.45,20.49,8.36,63.73,2.05,10.33,0.01
2021-12-22,13.8,19.95,9.27,68.57,2.51,10.91,0.08
2021-12-23,15.09,21.22,10.81,62.54,1.15,12.69,0.01
2021-12-24,13.63,21.49,8.14,51.33,2.26,12.86,0.0
2021-12-25,11.75,16.35,8.21,61.41,2.39,7.94,0.07
2021-12-26,13.31,21.07,6.08,60.66,1.57,14.09,0.0
2021-12-27,14.21,22.19,8.24,44.72,1.56,14.19,0.0
2021-12-28,15.12,23.27,8.05,55.49,1.33,14.3,0.0
2021-12-29,14.73,22.41,7.55,46.04,1.63,14.75,0.0
2021-12-30,14.37,22.09,6.86,36.6,1.46,14.78,0.0
2021-12-31,12.24,21.33,6.87,34.46,2.45,14.97,0.0
2022-01-01,11.55,19.79,6.39,60.83,2.96,14.17,0.0
2022-01-02,11.38,19.53,6.45,63.33,2.96,14.66,0.0
2022-01-03,9.76,17.93,4.84,58.14,2.55,15.09,0.0
2022-01-04,9.6,17.49,2.55,48.67,1.37,15.09,0.0
2022-01-05,9.6,17.47,3.6,43.28,2.21,14.86,0.0
2022-01-06,9.26,17.35,2.97,50.88,2.61,13.75,0.0
2022-01-07,8.01,13.77,2.45,64.35,2.06,15.27,0.01
2022-01-08,7.11,14.18,0.99,46.31,2.05,15.39,0.0
2022-01-09,8.38,17.81,0.29,27.11,1.63,14.91,0.0
2022-01-10,9.65,20.51,1.43,25.34,2.01,15.8,0.0
2022-01-11,10.83,16.27,7.62,59.61,2.86,9.91,0.0
2022-01-12,9.17,15.72,4.57,60.92,2.55,14.8,0.0
2022-01-13,7.16,14.41,2.15,50.14,2.53,15.41,0.0
2022-01-14,5.87,12.7,1.21,51.27,2.72,15.64,0.0
2022-01-15,5.8,13.21,-0.14,60.56,1.73,15.49,0.0
2022-01-16,7.36,15.06,2.04,58.51,1.05,15.58,0.0
2022-01-17,8.08,15.48,2.8,53.66,0.97,15.81,0.0
2022-01-18,6.75,13.31,0.85,50.72,1.8,11.95,0.0
2022-01-19,6.64,13.01,2.12,48.84,1.95,13.8,0.0
2022-01-20,7.34,14.66,0.71,53.75,1.56,15.89,0.0
2022-01-21,9.74,17.17,5.58,44.71,1.5,16.01,0.0
2022-01-22,9.53,17.96,2.75,41.27,1.68,15.82,0.0
2022-01-23,8.93,14.67,5.68,49.66,1.49,13.52,0.27
2022-01-24,10.2,18.57,4.47,47.89,2.28,14.21,0.0
2022-01-25,10.54,16.09,6.06,40.72,4.72,9.55,0.0
2022-01-26,7.95,10.63,5.8,59.76,4.92,6.1,3.58
2022-01-27,8.15,13.9,4.15,51.75,3.95,14.69,0.12
2022-01-28,7.25,11.38,4.32,46.08,3.34,11.42,0.22
2022-01-29,8.27,16.5,2.7,38.96,3.02,15.55,0.0
2022-01-30,10.1,18.16,2.92,31.05,1.97,16.63,0.0
2022-01-31,12.5,19.68,7.03,40.0,2.3,15.07,0.0
2022-02-01,12.44,21.61,6.35,37.52,2.88,17.39,0.0
2022-02-02,10.97,17.91,4.82,46.26,2.88,17.8,0.0
2022-02-03,12.42,20.74,6.02,41.08,1.76,18.21,0.0
2022-02-04,12.38,20.51,4.79,35.26,1.87,16.83,0.0
2022-02-05,14.09,20.41,8.85,27.35,1.11,16.02,0.0
2022-02-06,14.46,21.5,7.04,41.43,1.23,15.57,0.0
2022-02-07,13.32,21.29,7.81,35.17,2.4,17.0,0.0
2022-02-08,12.04,20.01,5.92,42.07,2.67,18.02,0.0
2022-02-09,10.68,17.7,5.58,53.31,3.29,17.84,0.0
2022-02-10,9.28,16.62,3.53,52.41,2.55,18.23,0.0
2022-02-11,10.21,17.74,2.95,47.05,1.55,17.81,0.0
2022-02-12,10.19,14.15,7.34,62.65,1.14,12.93,0.04
2022-02-13,10.35,17.14,4.69,53.49,2.37,18.83,0.0
2022-02-14,11.71,19.8,3.23,38.74,1.91,19.03,0.0
2022-02-15,11.92,19.88,6.64,44.07,3.13,19.38,0.0
2022-02-16,11.82,19.49,3.56,26.54,2.36,20.26,0.0
2022-02-17,11.93,20.72,3.65,24.0,2.12,20.51,0.0
2022-02-18,12.79,19.34,4.82,35.73,1.86,19.26,0.0
2022-02-19,13.73,21.79,6.82,37.06,2.14,15.92,0.0
2022-02-20,14.28,22.64,7.24,43.3,3.9,19.43,0.0
2022-02-21,15.82,23.66,10.57,40.88,3.59,17.85,0.0
2022-02-22,16.53,24.97,9.34,35.62,2.15,19.77,0.0
2022-02-23,16.57,23.64,10.6,30.19,2.66,18.18,0.0
2022-02-24,15.27,23.19,8.09,28.05,1.93,16.05,0.0
2022-02-25,15.94,23.73,10.24,38.51,2.08,17.52,0.42
2022-02-26,17.1,24.59,11.16,38.84,2.66,12.53,0.78
2022-02-27,16.37,21.99,13.06,59.35,2.47,9.53,1.55
2022-02-28,17.12,24.54,10.35,57.33,3.26,14.75,0.04
2022-03-01,12.42,18.1,5.61,34.71,4.65,20.73,0.0
2022-03-02,8.64,16.3,2.45,34.97,3.15,22.62,0.0
2022-03-03,11.32,20.76,2.84,34.69,1.89,22.92,0.0
2022-03-04,12.62,19.15,7.28,38.23,4.18,21.63,0.0
2022-03-05,11.38,17.37,4.72,53.29,1.92,19.73,0.01
2022-03-06,13.64,20.84,5.31,36.84,2.98,21.85,0.24
2022-03-07,14.26,20.03,9.07,41.46,4.07,21.9,0.02
2022-03-08,13.84,21.14,5.47,38.74,1.32,23.31,0.0
2022-03-09,14.55,22.47,6.89,34.45,2.13,23.08,0.0
2022-03-10,15.04,22.98,8.22,35.14,2.36,21.87,0.0
2022-03-11,15.62,23.97,7.99,32.03,2.75,22.58,0.0
2022-03-12,16.79,26.02,9.14,26.16,2.15,22.16,0.0
2022-03-13,18.3,27.9,9.92,20.34,3.53,23.08,0.0
2022-03-14,19.02,27.71,11.43,23.1,5.41,20.56,0.0
2022-03-15,14.85,18.72,10.08,51.42,2.5,12.62,0.96
2022-03-16,11.55,15.45,7.76,59.07,1.4,21.58,1.43
2022-03-17,12.96,20.03,5.68,45.02,2.16,21.65,0.0
2022-03-18,13.87,20.85,7.25,52.4,2.76,20.91,0.0
2022-03-19,15.19,21.87,7.87,48.16,2.31,23.2,0.0
2022-03-20,15.78,22.94,9.51,43.23,2.43,23.39,0.0
2022-03-21,16.95,23.41,10.44,41.44,3.92,21.79,0.0
2022-03-22,17.37,24.46,11.64,36.85,3.85,19.08,0.0
2022-03-23,17.14,24.24,10.85,29.64,5.51,20.72,0.0
2022-03-24,16.81,25.98,10.13,26.67,6.25,18.7,0.0
2022-03-25,15.52,23.92,7.65,35.06,2.81,25.81,0.0
2022-03-26,17.15,25.15,9.34,30.85,1.84,24.55,0.0
2022-03-27,19.39,27.72,11.76,22.36,1.89,25.76,0.0
2022-03-28,21.75,31.47,11.83,24.17,4.0,24.92,0.0
2022-03-29,22.23,27.45,17.77,38.19,5.04,19.25,0.02
2022-03-30,18.77,25.27,12.36,38.52,3.7,24.69,0.0
2022-03-31,17.05,24.3,9.71,34.7,2.8,26.52,0.0
2022-04-01,17.8,25.75,10.38,30.86,2.11,26.99,0.0
2022-04-02,19.57,28.96,10.66,22.75,2.17,24.45,0.0
2022-04-03,20.04,28.75,11.18,22.52,4.09,27.0,0.0
2022-04-04,18.57,24.12,12.48,44.53,5.94,24.51,0.7
2022-04-05,18.26,25.44,11.9,36.2,5.36,26.61,0.0
2022-04-06,16.62,25.79,7.46,33.51,2.44,27.35,0.0
